station_id,marque
40400003,Intermarché
40400004,Carrefour
40400005,Tucat
40410002,Carrefour
40410004,TotalEnergies
40410005,Avia
40420002,Intermarché
40420003,Total
40460001,Intermarché
40460002,Intermarché
40465002,Intermarché
40500001,Carrefour
40500002,Intermarché
40530001,Esso
40530002,Esso
40530003,Intermarché
40550001,Carrefour Market
40600002,E. Leclerc
40600004,Station U
40600005,TotalEnergies
40630004,TotalEnergies
40660002,Système U
40660005,Carrefour Market
40700001,Total
40700003,Intermarché
40700004,Carrefour Market
40800002,Carrefour
40800006,E.Leclerc
40800007,TotalEnergies
40800008,Intermarché
40990001,Total
40990002,E.Leclerc
40990004,Intermarché
41000001,Carrefour
41000005,Shell
41000007,E.Leclerc
4100001,La station U
41000019,TotalEnergies
4100002,Auchan
41000020,Carrefour
41000021,Esso
41000022,Carrefour
41000023,Avia
4100007,E.Leclerc
4100009,Independent
4100010,TotalEnergies
4100011,TotalEnergies
4100012,Independent
4103001,Hyper U
41100002,Total
41100003,Carrefour
41100004,E. Leclerc
41100005,Intermarché
41100006,TotalEnergies
41110001,Super U
41120002,Intermarché
41130003,Système U
41140004,Ma Station
41150005,Intermarché
41160001,Carrefour
41170002,Super U
41190002,Intermarché
41200001,Carrefour
41200002,Total
41200003,E. Leclerc
41200006,Système U
41200009,TotalEnergies
41200010,E. Leclerc
4120002,Proxi
4120004,Avia
4120006,Auchan
41210000,Carrefour
41220001,Super U
41230001,Elan
41240002,Intermarché
41240003,Total Contact
41250001,Intermarché
41260001,Carrefour
41260005,Esso
41300002,Système U
41300007,Avia
41300008,Avia
4130004,TotalEnergies
4130005,Total
41320002,Super U
41350001,Auchan
41350003,Intermarché
41350007,TotalEnergies
41350008,Total Access
41360003,Total
41360005,Coccinelle
41370001,Garage Hurault
41370004,Communauté de Communes Beauce Val de Loire
41400001,Super U
41400002,TotalEnergies
41400004,Carrefour
41400006,Esso
41400007,Carrefour Contact
4140001,Intermarché
41500001,Station U
41600001,Carrefour Market
41600004,Esso
41600005,Intermarché
41600006,Total
41600007,Eni
4160002,TotalEnergies
4160004,Total Access
4160006,Auchan
4160007,Poliotti Et Lm
4160008,Avia
41700004,Super U
41700006,Total
4170002,TotalEnergies
4170003,U
41800002,Intermarché
41800003,U express
4190001,Intermarché
42000014,TotalEnergies
42000015,TotalEnergies
42000019,Eni
42000021,Dyneff
4200003,Intermarché
4200007,Station Louis
4200009,Avia
4200010,Carburant Loti
4200011,Avia
4204001,Station U
42100005,Esso Express
42100017,TotalEnergies
42100018,TotalEnergies
42100019,Esso
42100020,Station U
42100021,TotalEnergies
42100022,Auchan
4210004,Independent
4210006,Utile
42110003,Intermarché
42110006,Total Access
42110010,Netto
42120002,Avia
42120003,Super U
42120004,TotalEnergies
42120005,Intermarché
42120006,Carrefour
42130002,Esso
42130004,Intermarché
42140001,TotalEnergies
42140003,Intermarché
42150001,Carrefour
42152001,Système U
42152003,Intermarché
42152007,Eni
42153001,Carrefour
42153002,E. Leclerc
42153003,Intermarché
42155001,Intermarché
42160003,TotalEnergies
42160004,E. Leclerc
42160005,Intermarché
42160006,TotalEnergies
42170002,Intermarché
42170003,TotalEnergies
42190003,Intermarché
42190004,TotalEnergies
42190006,Carrefour Market
42210001,Station libre-service
42210002,TotalEnergies
42210003,Michalon
42210004,Netto
42220004,TotalEnergies
42230001,Intermarché
42230002,DL LUB S.A.S
42230003,Garage Rebaud
42240001,Carrefour
42260001,Intermarché
42270002,E. Leclerc
42270003,Esso
42270004,Intermarché
42290001,Carrefour
42290002,TotalEnergies
42300001,Carrefour Market
42300010,Dyneff
42300012,TotalEnergies
42300013,Petrol Polygone
42310001,Avia XPress
42330002,Intermarché
42330003,Auchan
42334001,Carrefour
42340001,Carrefour Market
42360001,TotalEnergies
42370001,Avia
42370003,Carrefour
42370005,Eni
42380001,Super U
42380004,Dépôt Pétrolier Michalon
42380005,Michalon
42390001,Auchan
42400004,E.Leclerc
42400006,TotalEnergies
42400007,Total Access
4240002,Station Intermarché
42410002,E.Leclerc
42410005,TotalEnergies
42410006,Carrefour
42420001,Carrefour
42430001,Carrefour
42440004,Intermarché
42440009,TotalEnergies
42440010,Eni
42440011,Shell
42450001,TotalEnergies
42450002,Super U
42450003,Intermarché
42470004,Dyneff
42470005,Intermarché
42470006,TotalEnergies
42480001,Granjon Combustibles
42480002,Prenat Andre
42500001,Carrefour Market
42500012,E.Leclerc
42500013,E.Leclerc
42510001,Carrefour Market
42510003,TotalEnergies
42510005,Netto
42510007,Avia
42540002,Carrefour
42550001,Intermarché
42570001,Intermarché
42590001,TotalEnergies
42600001,Carrefour Market
42600002,TotalEnergies
42600003,Super U
42600007,Intermarché
42600009,TotalEnergies
42600010,Avia
42600011,Shell
4260002,Le Relais de Rochecline
42610002,Intermarché
42640001,TotalEnergies
42640002,Petrol N7
42650001,Esso
42660001,Avia
42680001,TotalEnergies
42700004,E.Leclerc
42700007,Eni
42700008,Intermarché
42720001,Esso
42780001,TotalEnergies
42800001,Carrefour Market
42800003,Intermarché
42800004,Avia
42800005,Netto
4280001,Station U
43000002,Station U
43000004,Esso Express
43000009,TotalEnergies
43000011,Avia
4300002,Esso
4300005,Auchan
43100001,Carrefour
43100002,Total
43100004,Garage Delmas
43100005,Intermarché
43100006,Netto
43110002,Auchan
43120001,Carrefour
43120002,Intermarché
43130001,Intermarché
43150001,Intermarché
43170001,TotalEnergies
43170002,Independent
43170004,Carrefour
43190002,3c Carburants
43190003,Carrefour
43200002,Avia
43200003,Total
43200004,Station U
43200006,J.V.F
43200008,Vitogaz
4320001,Eni
4320002,Intermarché
43210003,Intermarché
43220001,Carrefour Market
43220003,Station communale de Riotord
43230001,Total
43230002,Intermarché
43240001,Carrefour Market
43260002,Intermarché
43290001,Station Blanchard
43290002,TotalEnergies
43300002,Système U
43300004,Intermarché
4330007,Avia
43320002,Carrefour Contact
43320003,Total
43340001,J.V.F.
43350001,Intermarché
43360004,Avia
43400001,Intermarché
43410001,TotalEnergies
43500001,TotalEnergies
43500002,Super U
43500004,Station communale
43600002,Carrefour
43600003,Intermarché
4360001,Total Contact
43700001,Auchan
43700002,J.V.F.
4370001,Total
43750003,Carrefour
43770001,Intermarché
43800001,Total
43800002,Intermarché
44000001,Carrefour
44000005,TotalEnergies
44000006,Intermarché
44000009,TotalEnergies
44000010,TotalEnergies
4400002,Total Access
4400004,Relais des Terres Neuves
4400005,TotalEnergies
44100004,Avia
44100005,TotalEnergies
44100006,TotalEnergies
44110001,La Station U
44110002,Total
44110003,E. Leclerc
44110004,Intermarché
44110005,Avia
44115003,Total Access
44116001,Intermarché
44118003,Carrefour
44119004,Super U
44119005,Total
44119006,Intermarché
44119008,Évole énergies
44120004,Total
44120005,Total Access
44120007,Système U
44130001,Super U
44130003,E.Leclerc
44130004,TotalEnergies
44140002,Intermarché
44140004,Intermarché
44140006,Total
44150001,Avia
44150003,E.Leclerc
44150004,Super U
44150007,Esso Express
44160003,E. Leclerc
44160005,E.Leclerc
44160006,Total
44170001,U
44170002,Total
44170003,Avia
44190001,Super U
44190002,Total
44190004,TotalEnergies
44190007,Intermarché
44190008,E.Leclerc
44200002,E.Leclerc
44210002,Intermarché
44210003,Super U
44210004,Total
44220001,Super U
44220002,Station U
44220003,Total
44220005,Carrefour
44230002,Super U
44230003,Auchan
44230004,Intermarché
44240004,Intermarché
44240011,Total Access
44240012,Station U
44250003,E.Leclerc
44250004,TotalEnergies
44250005,Total Access
44260003,Système U
44260005,Station U
44260006,Intermarché
44270001,Système U
44272001,Carrefour
44290001,Super U
44290002,TotalEnergies
44300013,Esso Express
44300015,Total
44300016,Total Access
44300017,E.Leclerc
44300018,E.Leclerc
44300020,Avia
44310001,Station U
44320002,Super U
44320007,U
44330001,Super U
44330003,Système U
44340004,Elan
44340005,Total Access
44340006,Total Access
44340011,Avia
44350001,Carrefour Market
44350003,TotalEnergies
44350004,E.Leclerc
44350006,Intermarché
44350007,Avia
44360005,Système U
44360007,E.Leclerc
44360008,Total
44360009,Total
44360010,Super U
44370003,Total
44370005,Super U
44370008,TotalEnergies
44370009,TotalEnergies
44380001,Carrefour
44380007,Intermarché
44390001,Intermarché
44390004,Carrefour
44400001,Super U
44400005,TotalEnergies
44400006,Intermarché
44400009,Total Access
44406001,E.Leclerc
44410001,E. Leclerc
44410006,Intermarché
44410007,Super U
44412001,E.Leclerc
44420002,Système U
44420003,Carrefour
44420004,Total
44430003,Intermarché
44430004,E.Leclerc
44450002,Système U
44450003,Carrefour
44460001,E. Leclerc
44470002,Station U
44470005,Super U
44470006,Total Access
44480002,Intermarché
44490002,Intermarché
44500004,Esso
44510001,Station-service Intermarché
44521001,Total
44522002,Super U
44530003,Super U
44540001,Super U
44540002,TotalEnergies
44550001,Système U
44560001,Système U
44570001,Auchan
44570006,Total Access
44570007,Avia
44580001,TotalEnergies
44580002,Independent
44590001,Super U
44590002,Avia
44600002,Super U
44600007,E.Leclerc
44600009,Total Access
44600010,Total
44600011,Auchan
44620002,U
44630002,Carrefour
44640002,Intermarché
44650001,Super U
44680001,La station U
44700002,E.Leclerc
44700003,Intermarché
44700005,Esso Express
44710002,Intermarché
44720005,Carrefour Contact
44730002,Système U
44740002,Avia
44750002,Intermarché
44770001,Intermarché
44780002,Spar
44800001,Auchan
44800004,E.Leclerc
44800007,Total
44800008,Total Access
44802001,Carrefour
44810001,Super U
44830002,Super U
44840002,Total Access
44850001,Super U
44850002,Système U
44860002,Super U
44880001,Super U
45000008,Total Access
4500001,Avia
4500003,Intermarché
45100001,Auchan
45100004,Carrefour
45100008,Relais Orléans La Source
4510003,Avia
45110001,Super U
45120002,Super U
45120005,Avia
45120008,Carrefour
45130003,TotalEnergies
45130005,U
45140001,Auchan
45140005,Carrefour
45140007,Total Access
45140008,TotalEnergies
45150001,Auchan
45160001,Auchan
45160003,E.Leclerc
45160005,E.Leclerc
45160006,Total
45170001,Super U
45170007,Total
45190001,Total
45190003,E.Leclerc
45190014,E.Leclerc
45190015,E.Leclerc
45190017,E.Leclerc
45200001,Carrefour
45200004,E.Leclerc
45200006,Groupement des Mousquetaires
45200007,Total Access
45200008,Total
45210004,Total
45210005,Carrefour Market
45210006,Total
45220001,u express
45230002,Système U
45240001,Carrefour Market
45240002,Auchan
45240003,Super U
45250001,Carrefour
45250003,Super U
45260001,Intermarché
45270001,Auchan
45290001,Avia
45290003,Esso
45300003,E.Leclerc
45300006,Intermarché
45300007,Carrefour
45300008,Total
45300009,Avia
45320001,Avia
45320004,Intermarché
45320005,Esso
45330001,TotalEnergies
45330002,Carrefour Market
45330003,Intermarché
45330004,E.Leclerc
45340001,Système U
45340002,TotalEnergies
45340005,Avia
45360005,G20
45370001,Intermarché
45370002,Carrefour
45380001,Intermarché
45390002,Intermarché
45400001,Carrefour
45400004,E.Leclerc
45400005,Intermarché
45400006,TotalEnergies
45400007,Avia
45410001,Intermarché
45420001,Avia
45420002,U
45430003,TotalEnergies
45430004,E.Leclerc
45430005,Intermarché
45430006,TotalEnergies
45450003,Carrefour
45460002,Intermarché
45470001,Système U
45480002,Carrefour Contact
45480003,TotalEnergies
45500001,Auchan
45500006,Intermarché
45500007,E.Leclerc
45500008,TotalEnergies
45500010,Carrefour Market
45510002,Intermarché
45520003,TotalEnergies
45520004,TotalEnergies
45550002,Système U
45560001,Carrefour
45570001,Intermarché
45600002,Super U
45630001,Total
45640001,Super U
45650001,Intermarché
45680003,Intermarché
45680004,Intermarché
45700002,Intermarché
45700006,Carrefour
45720002,Intermarché
45750002,Station U
45770001,Carrefour
45770002,Intermarché
45770003,Shell
45800001,Auchan
45800003,Carrefour Market
45800007,Esso Express
45800008,Total
46000001,Carrefour
46000006,Intermarché
46000007,Intermarché
46000008,Netto
46000012,Total
46000015,Avia
4600002,Avia
46090002,E.Leclerc
46090003,Total
46090004,Intermarché
46100002,E.Leclerc
46100005,Intermarché
46100006,Total
46100007,Carrefour Market
46100008,TotalEnergies
46110001,Carrefour
46110003,Avia
46120001,Total
46130001,E.Leclerc
46130003,TotalEnergies
46140002,Spar
46140003,Carrefour
46140004,Aire C
46150001,Spar
46160001,Total
46170001,Spar
46200001,Total Access
46200003,E.Leclerc
46200004,Netto
46220002,Carrefour
46220003,Intermarché
46220005,TotalEnergies
46230004,Total
46230005,Carrefour Contact
46240001,Station U
46260002,Total
46270001,Intermarché
46300004,Intermarché
46300005,Système U
46300006,Total
46300007,Avia
46300009,Avia
46300011,Total Contact
46300013,Carrefour
46320001,Intermarché
46320002,TotalEnergies
46330001,Proxi
46340001,Super U
46350002,Total
46400002,E.Leclerc
46400004,TotalEnergies
46420001,Intermarché
46500001,TotalEnergies
46500003,E.Leclerc
46500006,Carrefour
46500007,TotalEnergies
46600002,Intermarché
46600003,Total
46600005,Eni
46700001,Intermarché
46800002,Carrefour
46800003,TotalEnergies
47000001,Total
47000003,Intermarché
47000009,Netto
47000010,Avia
4700002,Intermarché
4700003,Carrefour
4700006,Carrefour Contact
4700007,TotalEnergies
47110002,Elan
47120002,Le Relais des Ducs
47120003,Carrefour
47130001,Intermarché
47140001,Intermarché
47140002,Intermarché
47150003,Auchan
47160001,Elan
47160002,U
47180002,Station U
47190001,Intermarché
47200002,Total
47200004,Total
47200005,E.Leclerc
47200008,Carrefour
47200011,Elan
47200012,Intermarché
47200013,Système U
47210001,Intermarché
47210002,Aire C
47220002,Aire C
47220003,Intermarché
47230001,Système U
47240001,E.Leclerc
47240002,Intermarché
47240003,Netto
47250001,TotalEnergies
47260001,u
47290002,Total
47290003,Aire C
47300001,Auchan
47300002,Total
47300003,E. Leclerc
47300004,Fina - Relais de Soubirous
47300006,Intermarché
47300008,Système U
47310003,Total Access
47310004,Intermarché
47310005,Intermarché
47310006,Total
47310007,Système U
47320002,Total
47320003,Carrefour
47320004,TotalEnergies
47330001,Intermarché
47340001,Carrefour
47360001,Aire C
47390003,Carrefour
47400002,E. Leclerc
47400003,Intermarché
47400004,Total Access
47410000,Aire C
47420001,Aire C
47430002,E.Leclerc
47440001,Total
47450002,Intermarché
47450003,Total
47470001,Aire C
47480002,Intermarché
47480003,Total Contact
47500003,E. Leclerc
47500007,Intermarché
47500008,Aire C
47500010,U
47510001,Total
47510002,Intermarché
47520003,Intermarché
47520004,TotalEnergies
47550007,Total Access
47550009,Avia
47550012,Carrefour
47600003,Intermarché
47600006,Aldi
47600007,TotalEnergies
47700001,E.Leclerc
47700002,Intermarché
47800002,Intermarché
47800003,Netto
47800004,Elan
48000001,Système U
48000005,Total
48000006,Boissonnade Combustibles
48000008,Avia
4800001,Total
48100001,Total
48100002,Avia
48100003,Super U
48100004,Carrefour
